filename,year,month,volume,topic_num,topic_label,proportion,text_preview
November_Vol4_01_Article_Your_Laugh_Margaret_Whitehead_Young.txt,1917,November,Vol4,9,Pioneer Foremothers,0.11211843415577841,vol4 sequence category article title laugh margaret whitehead young laugh margaret whitehead young primrose plant bright flowers shall never see heaven now spend hours away joyous laughter death hath stilled lips eternal silence keep aching heart woe filled must weep dust years dust knows decay l...
August_Vol3_11b_Guide_Lessons_Guide_Lessons_b_c.txt,1916,August,Vol3,7,Household Management & Budgeting,0.11210443057035402,vol3 sequence category guide lessons title guide lessons art architecture indian summer landscape sunset twilight indian summer comes rocky mountain states beautiful sunsets followed wonderful twilights last come far approach indian summer nature begins preparation harvest fruit flower grain seed...
July_Vol10_04a_Article_Pioneer_Sisters_of_1848.txt,1923,July,Vol10,8,Stake & Ward Relief Society Reports,0.11189335581553093,vol10 sequence category article title pioneer sisters 1848 dresses finer quality beautiful possessed pioneer girls women type men women builded commonwealth maintained faith founders church varied scenes vicissitudes lived seen multiplicity changes life life surviving sister now knows bears littl...
June_Vol6_21_O_My_Father''_Professor_Henry_E._Giles.txt,1919,June,Vol6,10,Genealogical Stories,0.11189177747218544,vol6 sequence category title father professor henry giles father professor henry giles ====================================================================== professor henry giles history nephite lamentation melody nephite lamentation interesting impressive history given thomas durham parowan uta...
July_Vol8_05a_Article_Our_Music_Forces_a_a_a_a_a.txt,1921,July,Vol8,10,Genealogical Stories,0.11184621250373944,vol8 sequence category article title music forces music forces better work done departments accomplished musical forces efficient choir leader lizzie thomas edward gifted organist edna coray less devoted excellent relief society choir members given best finest powers reach maintain high standard ...
June_Vol4_09_Article_Common_Sense.txt,1917,June,Vol4,3,World War I News,0.11168957081851222,vol4 sequence category article title common sense common sense longfellow take worthless piece paper write poem make worth sixtyfive dollars thats genius men write words piece paper make worth eight million dollars thats capital united states take ounce quarter gold make worthy twenty dollars tha...
March_Vol3_09_Article_Query_Box_Hazel_Love_Dunford.txt,1916,March,Vol3,5,Serialized Fiction & Stories,0.11165487565756815,vol3 sequence category article title query box hazel love dunford query box hazel love dunford like know never make successful sponge cake eggs fresh follow directions carefully reader unless knew recipe give information knew recipe better say just trouble using much sugar crust hard sugary cake ...
September_Vol6_06a_Article_What_Neighbors_Say.txt,1919,September,Vol6,4,Gospel Doctrine & Spiritual Kingdom,0.11156468564997218,vol6 sequence category article title neighbors say neighbors say ====================================================================== work killing family servants economical
December_Vol7_07a_Editorial_EditorialThe_Pilgrims_Came.txt,1920,December,Vol7,10,Genealogical Stories,0.11155055779820343,vol7 sequence category editorial title editorialthe pilgrims came editorial entered second post office salt lake city utah motto charity neyer faileth relief society magazine editor susa young gates business manager janette hyde aaaiatont manager amy brown lyman room bishops building salt lake ci...
May_Vol3_13b_Guide_Lessons_Guide_Lessons_c.txt,1916,May,Vol3,10,Genealogical Stories,0.11149362694513247,vol3 sequence category guide lessons title guide lessons lesson genealogy art third week genealogy conclusion wonderful fact 40000 women society spending time least winter study preparation individual sheets stupendous happen ing genealogical circles year naturally ques tion now arises shall resu...
April_Vol8_13a_Article_Birthday_Reception_for_President_Emmeline_B_Wells.txt,1921,April,Vol8,4,Gospel Doctrine & Spiritual Kingdom,0.11148718934616346,vol8 sequence category article title birthday reception president emmeline wells birthday reception president emmeline wells charming delightful successful reception tendered venerable president emmeline wells 28th hotel utah ninetythree years old midnight near porn 29th birthday four looked like...
March_Vol10_10_Article_Two_Favorite_Hymns_Alice_L._Reynolds.txt,1923,March,Vol10,7,Household Management & Budgeting,0.11145955281331704,vol10 sequence category article title two favorite hymns alice reynolds two favorite hymns alice reynolds god moves mysterious way one gems protestant hymnology said favorite hymn president wilford woodruff man lived emotional atmosphere sufficiently exalted produce beautiful hymn deserves sympat...
February_Vol6_02a_Article_President_Anthon_H_Lund.txt,1919,February,Vol6,4,Gospel Doctrine & Spiritual Kingdom,0.11136546387756895,vol6 sequence category article title president anthon lund president anthon lund john widtsoe ====================================================================== president anthon lund john widtsoe president anthon lund unusually well fitted temperament training experience work required first c...
February_Vol2_09b_Notes_from_Field_Notes_from_the_Field.txt,1915,February,Vol2,6,Recipes & Cooking Instructions,0.11135694235563295,vol2 sequence category notes field title notes field notes field northern states mission nine organized relief societies eight mothers classes mission writes sister mary smith ellsworth organized mothers class roseland relief society mothers classes minneapolis paul organized relief society 156 m...
October_Vol6_19_Editorial_The_League_of_Nations.txt,1919,October,Vol6,5,Serialized Fiction & Stories,0.11134401025513002,vol6 sequence category editorial title league nations editorial league nations ====================================================================== editorial 609 southern democrats credit honest sincere opinions whatever opinions hold league nations upon different political party questions let ...
September_Vol6_07a_Article_Whats_the_Price.txt,1919,September,Vol6,7,Household Management & Budgeting,0.111267100998188,vol6 sequence category article title whats price whats price ====================================================================== whats price mary foster gibbs mother mother austin cheated fifty cents make give childs voice shrill full distress startled whitehaired woman sat porch mending fine ...
March_Vol5_06_Article_Suggestive_Programs_for_Anniversary_Day_Morag.txt,1918,March,Vol5,4,Gospel Doctrine & Spiritual Kingdom,0.11124535512409527,vol5 sequence category article title suggestive programs anniversary day morag suggestive programs anniversary day morag seventeenth anniversary celebrated throughout world wherever relief society organized good meet together occasions commemorate song story thanksgiving wonderful day door opened...
V1_1914_Nov_03_HomeEthics_HomeEthics.txt,1914,November,Vol1,4,Gospel Doctrine & Spiritual Kingdom,0.1112303746738521,vol1 sequence category homeethics title homeethics home ethics lesson iii christ example man say love god hateth brother liar loveth brother hath seen love god hath seen centuries far back britain unknown germans defying caesars staunch legions christ lived crucified small despised section roman ...
February_Vol4_04_Article_Birth_Control.txt,1917,February,Vol4,8,Stake & Ward Relief Society Reports,0.1110900356627316,vol4 sequence category article title birth control birth control articles birth control printed numbers relief society magazine attracted national attention society magazine widely distributed interest inquiries concerning article editor felt imperative inquire first presidency church approved fu...
July_Vol8_04_Article_Our_New_Presidency_and_General_Board.txt,1921,July,Vol8,3,World War I News,0.11104844311103086,vol8 sequence category article title new presidency new presidency release longtime leader president emmeline wells counselors first counselor clarissa smith williams appointed presidency church president relief society story reorganization given full last magazine now presenting readers sketches...
